run_id,seed,controller,scenario,cycle_idx,t_obs,t_orient,t_dec,t_LG,L_dec_ms,L_LG_ms,L_tot_ms,route,proposed_action,executed_action,gt_action,lg_blocked,slm_raw_completion_ms,cpu_temp_C,rss_mb
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,connected,1,1783184334.427,1783184334.427,1783184334.4271,1783184334.4271,0.0,0.0129,0.1475,fallback,continue_operation,continue_operation,continue_operation,False,0.0,46.9,78.05
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,connected,2,1783184334.4275,1783184334.4275,1783184334.4275,1783184334.4275,0.0,0.0084,0.0318,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,46.9,78.05
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,connected,3,1783184334.4277,1783184334.4277,1783184334.4277,1783184334.4277,0.0,0.0055,0.0219,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,46.9,78.05
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,connected,4,1783184334.4278,1783184334.4279,1783184334.4279,1783184334.4279,0.0,0.0055,0.1004,fallback,continue_operation,continue_operation,continue_operation,False,0.0,46.9,78.05
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,connected,5,1783184334.4281,1783184334.4281,1783184334.4282,1783184334.4282,0.0,0.0056,0.0888,fallback,continue_operation,continue_operation,continue_operation,False,0.0,46.9,78.05
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,connected,6,1783184334.4283,1783184334.4283,1783184334.4283,1783184334.4283,0.0,0.0051,0.0204,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,46.9,78.05
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,connected,7,1783184334.4285,1783184334.4285,1783184334.4286,1783184334.4286,0.0,0.0052,0.1016,fallback,continue_operation,continue_operation,continue_operation,False,0.0,46.9,78.05
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,connected,8,1783184334.4287,1783184334.4288,1783184334.4288,1783184334.4288,0.0,0.005,0.0869,fallback,continue_operation,continue_operation,activate_cooling,False,0.0,46.9,78.05
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,connected,9,1783184334.429,1783184334.429,1783184334.429,1783184334.429,0.0,0.0049,0.0198,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,46.9,78.05
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,connected,10,1783184334.4291,1783184334.4291,1783184334.4292,1783184334.4292,0.0,0.0049,0.0852,fallback,continue_operation,continue_operation,continue_operation,False,0.0,46.9,78.05
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,connected,11,1783184334.4294,1783184334.4294,1783184334.4294,1783184334.4294,0.0,0.0047,0.019,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,46.9,78.05
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,connected,12,1783184334.4295,1783184334.4295,1783184334.4295,1783184334.4295,0.0,0.005,0.0212,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,46.9,78.05
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,connected,13,1783184334.4297,1783184334.4297,1783184334.4297,1783184334.4298,0.0,0.0047,0.0851,fallback,continue_operation,continue_operation,continue_operation,False,0.0,46.9,78.05
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,connected,14,1783184334.4299,1783184334.4299,1783184334.43,1783184334.43,0.0,0.0047,0.0846,fallback,continue_operation,continue_operation,continue_operation,False,0.0,46.9,78.05
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,connected,15,1783184334.4301,1783184334.4301,1783184334.4302,1783184334.4302,0.0,0.0046,0.0818,fallback,continue_operation,continue_operation,continue_operation,False,0.0,46.9,78.05
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,connected,16,1783184334.4303,1783184334.4304,1783184334.4304,1783184334.4304,0.0,0.0048,0.0189,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,46.9,78.05
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,connected,17,1783184334.4305,1783184334.4305,1783184334.4306,1783184334.4306,0.0,0.0044,0.0825,fallback,continue_operation,continue_operation,continue_operation,False,0.0,46.9,78.05
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,connected,18,1783184334.4307,1783184334.4307,1783184334.4307,1783184334.4307,0.0,0.0049,0.0206,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,46.9,78.05
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,connected,19,1783184334.4309,1783184334.4309,1783184334.4309,1783184334.4309,0.0,0.0049,0.0184,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,46.9,78.05
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,connected,20,1783184334.431,1783184334.431,1783184334.4311,1783184334.4311,0.0,0.0045,0.0828,fallback,continue_operation,continue_operation,activate_cooling,False,0.0,46.9,78.05
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,connected,21,1783184334.4312,1783184334.4312,1783184334.4312,1783184334.4312,0.0,0.0045,0.0211,prefilter,activate_cooling,activate_cooling,activate_cooling,False,0.0,46.9,78.05
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,connected,22,1783184334.4314,1783184334.4314,1783184334.4315,1783184334.4315,0.0,0.0046,0.0836,fallback,continue_operation,continue_operation,continue_operation,False,0.0,46.9,78.05
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,connected,23,1783184334.4316,1783184334.4316,1783184334.4316,1783184334.4316,0.0,0.0048,0.0197,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,46.9,78.05
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,connected,24,1783184334.4317,1783184334.4318,1783184334.4318,1783184334.4318,0.0,0.0044,0.0822,fallback,continue_operation,continue_operation,continue_operation,False,0.0,46.9,78.05
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,connected,25,1783184334.432,1783184334.432,1783184334.432,1783184334.432,0.0,0.0045,0.0189,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,46.9,78.05
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,connected,26,1783184334.4321,1783184334.4321,1783184334.4321,1783184334.4321,0.0,0.0046,0.0202,prefilter,activate_cooling,activate_cooling,activate_cooling,False,0.0,46.9,78.05
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,connected,27,1783184334.4323,1783184334.4323,1783184334.4323,1783184334.4323,0.0,0.0046,0.0176,prefilter,continue_operation,continue_operation,continue_operation,False,0.0,45.2,78.05
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,connected,28,1783184334.4324,1783184334.4324,1783184334.4325,1783184334.4325,0.0,0.0043,0.0824,fallback,continue_operation,continue_operation,activate_cooling,False,0.0,45.2,78.05
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,connected,29,1783184334.4326,1783184334.4326,1783184334.4326,1783184334.4326,0.0,0.0048,0.0196,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,45.2,78.05
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,connected,30,1783184334.4328,1783184334.4328,1783184334.4328,1783184334.4328,0.0,0.0045,0.0185,prefilter,activate_cooling,activate_cooling,activate_cooling,False,0.0,45.2,78.05
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,connected,31,1783184334.4329,1783184334.4329,1783184334.433,1783184334.433,0.0,0.0044,0.0838,fallback,continue_operation,continue_operation,continue_operation,False,0.0,45.2,78.05
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,connected,32,1783184334.4331,1783184334.4331,1783184334.4331,1783184334.4331,0.0,0.0045,0.0182,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,45.2,78.05
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,connected,33,1783184334.4333,1783184334.4333,1783184334.4333,1783184334.4333,0.0,0.0046,0.0181,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,45.2,78.06
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,connected,34,1783184334.4334,1783184334.4334,1783184334.4334,1783184334.4335,0.0,0.0045,0.0186,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,45.2,78.06
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,connected,35,1783184334.4336,1783184334.4336,1783184334.4337,1783184334.4337,0.0,0.0045,0.0858,fallback,continue_operation,continue_operation,continue_operation,False,0.0,45.2,78.06
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,connected,36,1783184334.4338,1783184334.4338,1783184334.4338,1783184334.4338,0.0,0.0049,0.0193,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,45.2,78.06
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,connected,37,1783184334.434,1783184334.434,1783184334.434,1783184334.434,0.0,0.0045,0.0847,fallback,continue_operation,continue_operation,continue_operation,False,0.0,45.2,78.06
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,connected,38,1783184334.4342,1783184334.4342,1783184334.4343,1783184334.4343,0.0,0.0045,0.0822,fallback,continue_operation,continue_operation,activate_cooling,False,0.0,45.2,78.06
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,connected,39,1783184334.4344,1783184334.4344,1783184334.4344,1783184334.4344,0.0,0.0045,0.0181,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,45.2,78.06
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,connected,40,1783184334.4345,1783184334.4346,1783184334.4346,1783184334.4346,0.0,0.0044,0.0834,fallback,continue_operation,continue_operation,continue_operation,False,0.0,45.2,78.06
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,connected,41,1783184334.4348,1783184334.4348,1783184334.4348,1783184334.4348,0.0,0.0046,0.0832,fallback,continue_operation,continue_operation,continue_operation,False,0.0,45.2,78.06
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,connected,42,1783184334.435,1783184334.435,1783184334.4351,1783184334.4351,0.0,0.0044,0.0799,fallback,continue_operation,continue_operation,activate_cooling,False,0.0,45.2,78.06
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,connected,43,1783184334.4352,1783184334.4352,1783184334.4353,1783184334.4353,0.0,0.0043,0.0797,fallback,continue_operation,continue_operation,continue_operation,False,0.0,45.2,78.06
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,connected,44,1783184334.4354,1783184334.4354,1783184334.4354,1783184334.4354,0.0,0.0046,0.0179,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,45.2,78.06
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,connected,45,1783184334.4355,1783184334.4356,1783184334.4356,1783184334.4356,0.0,0.0046,0.0192,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,45.2,78.06
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,connected,46,1783184334.4357,1783184334.4357,1783184334.4357,1783184334.4357,0.0,0.0046,0.0192,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,45.2,78.08
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,connected,47,1783184334.4358,1783184334.4359,1783184334.4359,1783184334.4359,0.0,0.0044,0.0179,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,45.2,78.08
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,connected,48,1783184334.436,1783184334.436,1783184334.436,1783184334.436,0.0,0.0042,0.0169,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,45.2,78.08
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,connected,49,1783184334.4361,1783184334.4361,1783184334.4362,1783184334.4362,0.0,0.0045,0.0875,fallback,continue_operation,continue_operation,activate_cooling,False,0.0,45.2,78.09
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,connected,50,1783184334.4363,1783184334.4364,1783184334.4364,1783184334.4364,0.0,0.0044,0.0176,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,45.2,78.09
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,degraded,1,1783184334.4366,1783184334.4366,1783184334.4366,1783184334.4366,0.0,0.0046,0.0175,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,45.2,78.09
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,degraded,2,1783184334.4368,1783184334.4368,1783184334.4368,1783184334.4368,0.0,0.0043,0.017,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,45.2,78.09
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,degraded,3,1783184334.4369,1783184334.4369,1783184334.4369,1783184334.4369,0.0,0.0042,0.0182,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,45.2,78.09
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,degraded,4,1783184334.4371,1783184334.4371,1783184334.4371,1783184334.4371,0.0,0.0045,0.0855,fallback,continue_operation,continue_operation,continue_operation,False,0.0,45.2,78.09
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,degraded,5,1783184334.4373,1783184334.4373,1783184334.4373,1783184334.4373,0.0,0.0043,0.018,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,45.2,78.09
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,degraded,6,1783184334.4374,1783184334.4374,1783184334.4375,1783184334.4375,0.0,0.0043,0.0829,fallback,continue_operation,continue_operation,activate_cooling,False,0.0,45.8,78.09
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,degraded,7,1783184334.4376,1783184334.4376,1783184334.4377,1783184334.4377,0.0,0.0041,0.0805,fallback,continue_operation,continue_operation,activate_cooling,False,0.0,45.8,78.09
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,degraded,8,1783184334.4378,1783184334.4379,1783184334.4379,1783184334.4379,0.0,0.0046,0.0181,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,45.8,78.09
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,degraded,9,1783184334.438,1783184334.438,1783184334.438,1783184334.438,0.0,0.0043,0.017,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,45.8,78.09
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,degraded,10,1783184334.4381,1783184334.4381,1783184334.4381,1783184334.4381,0.0,0.0043,0.0173,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,45.8,78.09
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,degraded,11,1783184334.4383,1783184334.4383,1783184334.4383,1783184334.4383,0.0,0.0044,0.0819,fallback,continue_operation,continue_operation,continue_operation,False,0.0,45.8,78.09
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,degraded,12,1783184334.4385,1783184334.4385,1783184334.4385,1783184334.4385,0.0,0.0043,0.0176,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,45.8,78.09
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,degraded,13,1783184334.4386,1783184334.4386,1783184334.4386,1783184334.4386,0.0,0.0043,0.0171,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,45.8,78.09
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,degraded,14,1783184334.4388,1783184334.4388,1783184334.4388,1783184334.4388,0.0,0.0043,0.0823,fallback,continue_operation,continue_operation,activate_cooling,False,0.0,45.8,78.09
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,degraded,15,1783184334.439,1783184334.439,1783184334.4391,1783184334.4391,0.0,0.0044,0.0819,fallback,continue_operation,continue_operation,activate_cooling,False,0.0,45.8,78.09
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,degraded,16,1783184334.4392,1783184334.4392,1783184334.4392,1783184334.4392,0.0,0.0044,0.0173,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,45.8,78.09
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,degraded,17,1783184334.4394,1783184334.4394,1783184334.4394,1783184334.4394,0.0,0.0043,0.0172,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,45.8,78.09
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,degraded,18,1783184334.4395,1783184334.4395,1783184334.4396,1783184334.4396,0.0,0.0046,0.0813,fallback,continue_operation,continue_operation,continue_operation,False,0.0,45.8,78.09
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,degraded,19,1783184334.4397,1783184334.4397,1783184334.4397,1783184334.4397,0.0,0.0043,0.0176,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,45.8,78.09
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,degraded,20,1783184334.4398,1783184334.4399,1783184334.4399,1783184334.4399,0.0,0.0044,0.0808,fallback,continue_operation,continue_operation,activate_cooling,False,0.0,45.8,78.09
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,degraded,21,1783184334.4401,1783184334.4401,1783184334.4401,1783184334.4401,0.0,0.0046,0.0791,fallback,continue_operation,continue_operation,continue_operation,False,0.0,45.8,78.09
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,degraded,22,1783184334.4403,1783184334.4403,1783184334.4403,1783184334.4404,0.0,0.0045,0.0799,fallback,continue_operation,continue_operation,continue_operation,False,0.0,45.8,78.09
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,degraded,23,1783184334.4405,1783184334.4405,1783184334.4406,1783184334.4406,0.0,0.0045,0.0888,fallback,continue_operation,continue_operation,activate_cooling,False,0.0,45.8,78.09
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,degraded,24,1783184334.4407,1783184334.4407,1783184334.4407,1783184334.4407,0.0,0.0045,0.0176,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,45.8,78.09
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,degraded,25,1783184334.4409,1783184334.4409,1783184334.4409,1783184334.4409,0.0,0.0043,0.0177,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,45.8,78.09
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,degraded,26,1783184334.441,1783184334.441,1783184334.441,1783184334.441,0.0,0.0043,0.0175,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,45.8,78.09
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,degraded,27,1783184334.4411,1783184334.4412,1783184334.4412,1783184334.4412,0.0,0.0043,0.0171,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,45.8,78.09
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,degraded,28,1783184334.4413,1783184334.4413,1783184334.4413,1783184334.4413,0.0,0.0043,0.0168,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,45.8,78.09
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,degraded,29,1783184334.4414,1783184334.4414,1783184334.4414,1783184334.4414,0.0,0.0042,0.0164,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,45.8,78.09
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,degraded,30,1783184334.4416,1783184334.4416,1783184334.4416,1783184334.4416,0.0,0.0044,0.0843,fallback,continue_operation,continue_operation,activate_cooling,False,0.0,45.8,78.09
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,degraded,31,1783184334.4418,1783184334.4418,1783184334.4418,1783184334.4418,0.0,0.0042,0.0791,fallback,continue_operation,continue_operation,activate_cooling,False,0.0,45.8,78.09
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,degraded,32,1783184334.442,1783184334.442,1783184334.442,1783184334.442,0.0,0.0044,0.0189,prefilter,activate_cooling,activate_cooling,activate_cooling,False,0.0,45.8,78.09
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,degraded,33,1783184334.4421,1783184334.4421,1783184334.4421,1783184334.4421,0.0,0.0045,0.018,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,45.8,78.09
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,degraded,34,1783184334.4423,1783184334.4423,1783184334.4423,1783184334.4423,0.0,0.0043,0.0173,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,45.8,78.09
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,degraded,35,1783184334.4424,1783184334.4424,1783184334.4424,1783184334.4424,0.0,0.0041,0.0168,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,45.8,78.09
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,degraded,36,1783184334.4425,1783184334.4426,1783184334.4426,1783184334.4426,0.0,0.0043,0.082,fallback,continue_operation,continue_operation,continue_operation,False,0.0,45.8,78.09
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,degraded,37,1783184334.4428,1783184334.4428,1783184334.4428,1783184334.4428,0.0,0.0045,0.0171,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,46.9,78.09
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,degraded,38,1783184334.4429,1783184334.4429,1783184334.443,1783184334.443,0.0,0.0046,0.08,fallback,continue_operation,continue_operation,continue_operation,False,0.0,46.9,78.09
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,degraded,39,1783184334.4431,1783184334.4431,1783184334.4431,1783184334.4431,0.0,0.0044,0.0178,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,46.9,78.09
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,degraded,40,1783184334.4433,1783184334.4433,1783184334.4433,1783184334.4433,0.0,0.0043,0.0169,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,46.9,78.09
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,degraded,41,1783184334.4434,1783184334.4434,1783184334.4435,1783184334.4435,0.0,0.0043,0.0817,fallback,continue_operation,continue_operation,activate_cooling,False,0.0,46.9,78.09
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,degraded,42,1783184334.4436,1783184334.4436,1783184334.4437,1783184334.4437,0.0,0.0043,0.08,fallback,continue_operation,continue_operation,continue_operation,False,0.0,46.9,78.09
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,degraded,43,1783184334.4438,1783184334.4438,1783184334.4438,1783184334.4438,0.0,0.0044,0.0173,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,46.9,78.09
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,degraded,44,1783184334.444,1783184334.444,1783184334.444,1783184334.444,0.0,0.0044,0.0804,fallback,continue_operation,continue_operation,activate_cooling,False,0.0,46.9,78.09
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,degraded,45,1783184334.4442,1783184334.4442,1783184334.4442,1783184334.4442,0.0,0.0045,0.0181,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,46.9,78.09
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,degraded,46,1783184334.4443,1783184334.4443,1783184334.4443,1783184334.4443,0.0,0.0043,0.0168,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,46.9,78.11
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,degraded,47,1783184334.4445,1783184334.4445,1783184334.4445,1783184334.4445,0.0,0.0043,0.0172,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,46.9,78.11
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,degraded,48,1783184334.4446,1783184334.4446,1783184334.4447,1783184334.4447,0.0,0.0044,0.0823,fallback,continue_operation,continue_operation,continue_operation,False,0.0,46.9,78.12
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,degraded,49,1783184334.4448,1783184334.4448,1783184334.4449,1783184334.4449,0.0,0.0043,0.0804,fallback,continue_operation,continue_operation,continue_operation,False,0.0,46.9,78.12
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,degraded,50,1783184334.445,1783184334.4451,1783184334.4451,1783184334.4451,0.0,0.0044,0.0175,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,46.9,78.12
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,isolated,1,1783184334.4453,1783184334.4453,1783184334.4454,1783184334.4454,0.0,0.0045,0.082,fallback,continue_operation,continue_operation,continue_operation,False,0.0,46.9,78.12
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,isolated,2,1783184334.4455,1783184334.4455,1783184334.4455,1783184334.4455,0.0,0.0045,0.0178,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,46.9,78.12
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,isolated,3,1783184334.4457,1783184334.4457,1783184334.4457,1783184334.4457,0.0,0.0044,0.0808,fallback,continue_operation,continue_operation,continue_operation,False,0.0,46.9,78.12
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,isolated,4,1783184334.4459,1783184334.4459,1783184334.4459,1783184334.4459,0.0,0.0044,0.0175,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,46.9,78.12
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,isolated,5,1783184334.446,1783184334.446,1783184334.446,1783184334.446,0.0,0.0041,0.017,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,46.9,78.12
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,isolated,6,1783184334.4461,1783184334.4462,1783184334.4462,1783184334.4462,0.0,0.0043,0.0171,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,46.9,78.12
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,isolated,7,1783184334.4463,1783184334.4463,1783184334.4464,1783184334.4464,0.0,0.0043,0.0827,fallback,continue_operation,continue_operation,activate_cooling,False,0.0,46.9,78.12
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,isolated,8,1783184334.4465,1783184334.4465,1783184334.4465,1783184334.4465,0.0,0.0042,0.0172,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,46.9,78.12
